User ID,GENDER,AGE,WORKING,REGION,Hours Listening to Music
12912,Male,32,Employed 30+ hours a week,North,10 hours
14188,Male,60,,Northern Ireland,
19158,Male,33,Employed 30+ hours a week,North,2 hours
47221,Female,24,,North,2
39973,Female,30,Employed 8-29 hours per week,North,0 Hours
14587,Female,57,,North,
18205,Female,20,Temporarily unemployed,Midlands,1 hour
37822,Male,43,Employed 30+ hours a week,North,1 hour
2394,Male,26,Full-time housewife / househusband,Midlands,1 hour
20081,Female,48,Employed part-time less than 8 hours per week,South,1 hour
8566,Male,35,,North,3
36746,Male,16,Full-time student,South,Less than an hour
2055,Female,50,Employed 30+ hours a week,South,Less than an hour
13148,Female,48,Employed 8-29 hours per week,South,3 hours
4042,Male,39,Employed 30+ hours a week,North,2 hours
29104,Female,51,Temporarily unemployed,Midlands,0 Hours
30904,Female,76,Retired from full-time employment (30+ hours per week),South,Less than an hour
8969,Female,16,,South,2
8465,Female,40,,North,
32786,Male,51,,,
5624,Female,72,,South,
3697,Male,39,Self-employed,Midlands,0 Hours
8894,Female,13,,Centre,0
48537,Female,52,Employed 30+ hours a week,Midlands,1 hour
31303,Female,58,Employed 30+ hours a week,North,1 hour
33366,Male,14,Other,South,4 hours
12127,Female,37,Employed 30+ hours a week,North,10 hours
15780,Female,44,,South,4
19363,Female,15,Full-time student,North,2 hours
25250,Male,42,Prefer not to state,South,0 Hours
8505,Male,36,,Centre,5
40772,Male,39,Employed 30+ hours a week,North,Less than an hour
38694,Female,40,Self-employed,North,Less than an hour
23128,Female,22,Full-time housewife / househusband,Midlands,Less than an hour
46215,Male,46,,North,
49001,Female,32,Employed 30+ hours a week,Midlands,Less than an hour
36130,Female,75,Retired from full-time employment (30+ hours per week),South,0 Hours
9414,Male,30,,Centre,
9211,Male,52,,South,
35304,Male,21,Full-time student,Midlands,16 hours
19720,Male,60,Employed 30+ hours a week,Midlands,3 hours
31183,Female,60,Retired from full-time employment (30+ hours per week),South,0 Hours
31626,Male,41,Employed 30+ hours a week,Midlands,Less than an hour
20304,Male,41,Employed 30+ hours a week,North,1 hour
33924,Female,35,Employed 30+ hours a week,South,1 hour
37220,Male,17,Full-time student,Midlands,12 hours
29641,Male,65,Retired from self-employment,Midlands,2 hours
41436,Female,53,Employed 30+ hours a week,South,Less than an hour
30444,Female,59,Self-employed,South,4 hours
12467,Male,53,Employed 30+ hours a week,Midlands,Less than an hour
38595,Female,18,Full-time student,Midlands,14 hours
49714,Male,40,Employed 30+ hours a week,Midlands,Less than an hour
937,Male,36,,North,4
43379,Male,70,Retired from full-time employment (30+ hours per week),North,Less than an hour
35663,Male,52,Employed 30+ hours a week,South,2 hours
18254,Male,55,Self-employed,North,0 Hours
272,Female,23,,Centre,0
41726,Male,60,Retired from full-time employment (30+ hours per week),North,Less than an hour
41816,Female,24,Employed 30+ hours a week,North,Less than an hour
12033,Male,43,Employed 30+ hours a week,Midlands,0 Hours
27106,Female,45,Employed part-time less than 8 hours per week,South,1 hour
35558,Male,55,Employed 30+ hours a week,Northern Ireland,0 Hours
31801,Female,31,Employed 30+ hours a week,Midlands,2 hours
35972,Male,33,Full-time housewife / househusband,North,0 Hours
20544,Female,20,Full-time student,Midlands,2 hours
8593,Female,50,,South,
22241,Female,40,Self-employed,Midlands,1 hour
41137,Female,22,Employed 8-29 hours per week,North,0 Hours
48794,Male,27,Temporarily unemployed,Midlands,Less than an hour
17579,Male,18,Full-time student,Midlands,6 hours
19821,Male,63,Retired from full-time employment (30+ hours per week),South,3 hours
17010,Female,23,Employed 8-29 hours per week,North,2 hours
35430,Male,45,Employed 30+ hours a week,North,1 hour
4702,Female,29,Employed 30+ hours a week,North,6 hours
47455,Female,14,Full-time student,Midlands,3 hours
35076,Male,26,Employed 30+ hours a week,North,7 hours
33868,Female,29,Employed 30+ hours a week,South,1 hour
31557,Male,51,Temporarily unemployed,North,5 hours
31294,Female,18,Full-time student,North,3 hours
3530,Male,44,Self-employed,Midlands,1 hour
17085,Male,17,Full-time student,North,3 hours
33989,Male,47,Employed 30+ hours a week,North,4 hours
26016,Female,49,Employed 30+ hours a week,South,2 hours
17715,Male,23,Employed 30+ hours a week,South,1 hour
6807,Female,34,,South,
33487,Female,13,Full-time student,North,4 hours
17709,Male,16,Full-time student,North,5 hours
7722,Female,21,,South,
23455,Male,55,Other,South,1 hour
8418,Female,48,,North,
42948,Female,,Temporarily unemployed,South,2 hours
757,Male,24,,South,3
4044,Male,20,Full-time student,North,1 hour
29799,Female,54,Employed 30+ hours a week,South,Less than an hour
26076,Female,61,Retired from full-time employment (30+ hours per week),South,Less than an hour
9373,Female,46,,North,0
10453,Male,22,,South,
26402,Male,44,In unpaid employment (e.g. voluntary work),North,16+ hours
48122,Male,54,Employed 30+ hours a week,South,4 hours
35698,Male,56,Employed 30+ hours a week,North,0 Hours
5853,Male,17,,South,3
14518,Male,61,,Midlands,
39366,Female,38,Employed 30+ hours a week,North,Less than an hour
1076,Female,54,,South,2
15044,Male,61,,Midlands,
34708,Male,48,Employed 8-29 hours per week,Midlands,Less than an hour
20038,Male,38,Employed 30+ hours a week,North,1 hour
13213,Male,28,Employed 30+ hours a week,South,2 hours
11853,Female,,Temporarily unemployed,Midlands,2 hours
25715,Female,14,Full-time student,North,0 Hours
39537,Male,36,Employed 30+ hours a week,Midlands,1 hour
10369,Female,72,,Centre,
3106,Female,41,Other,Midlands,0 Hours
33826,Female,52,Employed 8-29 hours per week,South,1 hour
1423,Male,43,,Centre,1
10990,Male,32,,South,1
16099,Female,25,,South,1
21089,Male,40,Self-employed,North,2 hours
25719,Female,14,Full-time student,Midlands,3 hours
26119,Female,46,Full-time housewife / househusband,Midlands,2 hours
48618,Female,39,Full-time housewife / househusband,North,6 hours
12366,Female,28,Full-time student,North,Less than an hour
32555,Male,63,,,1
5709,Male,14,,Centre,2
15469,Female,56,,South,1
30156,Female,63,Retired from full-time employment (30+ hours per week),North,1 hour
240,Male,17,,South,
20043,Female,30,In unpaid employment (e.g. voluntary work),South,0 Hours
21687,Male,24,Full-time student,North,1 hour
33783,Female,41,Employed 30+ hours a week,North,3 hours
32053,Male,31,Employed 30+ hours a week,South,8 hours
34013,Male,17,Full-time student,North,11 hours
8590,Female,33,,North,4
19532,Female,19,Full-time student,Midlands,2 hours
45459,Male,29,Employed 30+ hours a week,Midlands,10 hours
19564,Male,61,Employed 30+ hours a week,North,Less than an hour
37446,Male,46,Employed 30+ hours a week,North,4 hours
39110,Female,44,Employed 30+ hours a week,Midlands,
18095,Male,60,Retired from full-time employment (30+ hours per week),South,1 hour
39696,Male,39,Employed 30+ hours a week,North,5 hours
11530,Female,,Full-time housewife / househusband,North,5 hours
38624,Female,54,Employed 30+ hours a week,North,Less than an hour
37694,Male,20,Full-time student,Midlands,5 hours
7998,Male,44,,South,1
5871,Female,20,,South,1
49031,Male,32,Employed 30+ hours a week,North,2 hours
9494,Female,55,,Centre,
20672,Male,61,Retired from full-time employment (30+ hours per week),South,10 hours
16274,Male,34,,Midlands,1
40132,Male,78,Retired from self-employment,Midlands,0 Hours
46241,Male,62,,South,2
7531,Female,21,,North,
45767,Male,54,,South,
49657,Male,41,Employed 30+ hours a week,South,3 hours
694,Male,53,,North,2
36217,Female,65,Retired from full-time employment (30+ hours per week),Midlands,Less than an hour
12612,Female,37,Employed 30+ hours a week,South,Less than an hour
37901,Female,33,Employed 30+ hours a week,North,1 hour
17561,Female,20,Full-time student,Midlands,Less than an hour
42807,Female,13,Full-time student,South,4 hours
42647,Female,44,Employed 30+ hours a week,North,6 hours
18617,Male,29,Employed 30+ hours a week,South,16+ hours
14575,Male,47,,Midlands,
6049,Female,21,,South,2
44031,Female,53,Employed 30+ hours a week,North,1 hour
5367,Female,30,Employed 30+ hours a week,North,
5718,Male,13,,Centre,2
25786,Female,24,Full-time housewife / househusband,North,
39081,Male,15,Full-time student,South,3 hours
7216,Female,48,,South,3
45490,Male,22,Temporarily unemployed,North,8 hours
8315,Male,52,,North,0
50617,Female,31,Employed 30+ hours a week,South,1 hour
2423,Female,,Retired from full-time employment (30+ hours per week),South,1 hour
16943,Female,79,Retired from full-time employment (30+ hours per week),North,1 hour
41869,Female,53,Other,North,
11133,Female,21,Temporarily unemployed,Midlands,4 hours
7034,Female,52,,North,
25750,Male,69,Retired from self-employment,South,Less than an hour
50428,Female,20,Full-time student,Midlands,
46431,Female,23,,Centre,1
19454,Female,13,Full-time student,North,
36975,Female,24,Employed 30+ hours a week,North,0 Hours
13663,Male,68,,South,3
46041,Female,55,,Centre,3
31603,Male,36,Employed 30+ hours a week,North,3 hours
684,Female,23,,South,
19909,Female,48,Employed 30+ hours a week,Northern Ireland,4 hours
41603,Male,38,Employed 30+ hours a week,South,1 hour
10265,Female,33,,North,1
3254,Male,53,Employed 30+ hours a week,North,0 Hours
8723,Female,33,,North,2
18854,Male,40,Employed 30+ hours a week,Midlands,1 hour
2218,Male,18,Full-time student,South,1 hour
13218,Male,35,Self-employed,South,0 Hours
247,Female,22,,Centre,
14424,Male,22,,South,3
11754,Female,49,Employed 8-29 hours per week,South,Less than an hour
31736,Male,15,Full-time student,North,1 hour
10557,Male,62,,South,1
5645,Female,15,,South,1
45445,Male,36,Employed 30+ hours a week,North,2 hours
41041,Male,73,Other,South,0 Hours
12259,Male,24,Employed 30+ hours a week,North,2 hours
37341,Male,44,Employed 30+ hours a week,South,1 hour
18565,Female,62,Retired from full-time employment (30+ hours per week),Midlands,5 hours
17139,Female,70,Retired from full-time employment (30+ hours per week),South,0 Hours
15060,Male,56,,Midlands,
9870,Male,48,,South,1
13341,Male,32,Employed 30+ hours a week,South,1 hour
48932,Female,54,In unpaid employment (e.g. voluntary work),North,16+ hours
37353,Female,50,Employed 30+ hours a week,Midlands,Less than an hour
26843,Female,40,Employed 30+ hours a week,North,2 hours
25558,Female,18,Full-time student,South,5 hours
26033,Female,20,Full-time student,North,1 hour
36046,Male,30,Employed 30+ hours a week,North,2 hours
4070,Male,67,Employed 8-29 hours per week,Midlands,6 hours
19144,Female,33,Employed 8-29 hours per week,Midlands,8 hours
9884,Male,50,,South,2
3622,Male,53,Employed 30+ hours a week,South,6 hours
48352,Male,54,Employed 30+ hours a week,South,10 hours
35653,Male,48,Employed 30+ hours a week,Midlands,Less than an hour
36825,Female,18,Full-time student,Midlands,3 hours
33187,Female,14,,,5
9661,Female,20,,Centre,2
2356,Female,43,Employed 8-29 hours per week,North,2 hours
19604,Female,32,Full-time housewife / househusband,North,2 hours
19770,Male,62,Self-employed,South,14 hours
23087,Female,68,Retired from full-time employment (30+ hours per week),North,15 hours
37831,Male,59,Other,North,Less than an hour
14464,Male,20,,Midlands,4
24485,Female,53,Employed 30+ hours a week,South,1 hour
16368,Female,30,,South,1
38193,Male,47,Employed 30+ hours a week,Midlands,8 hours
34700,Male,49,Temporarily unemployed,North,1 hour
47447,Female,68,Retired from full-time employment (30+ hours per week),North,2 hours
33723,Male,45,Other,Midlands,1 hour
46108,Female,44,,South,
42614,Female,42,Temporarily unemployed,Midlands,2 hours
33053,Male,43,,,
9412,Male,33,,Centre,3
38003,Female,46,Full-time housewife / househusband,South,2 hours
33279,Male,67,Retired from self-employment,Midlands,2 hours
17164,Male,15,Full-time student,North,Less than an hour
26353,Male,16,Prefer not to state,North,1 hour
44655,Female,28,Employed 8-29 hours per week,Midlands,3 hours
5834,Female,17,,Centre,
33066,Female,25,,,1
12105,Male,54,Employed 30+ hours a week,North,2 hours
21864,Male,63,Retired from self-employment,Midlands,1 hour
10225,Female,30,,South,3
15034,Female,61,,North,
45715,Female,14,,South,3
44785,Female,51,Employed 30+ hours a week,North,Less than an hour
29409,Male,27,Full-time student,South,0 Hours
27542,Female,27,Employed 30+ hours a week,North,1 hour
17848,Female,35,Employed part-time less than 8 hours per week,South,3 hours
23393,Female,37,Full-time housewife / househusband,South,1 hour
47388,Female,67,Retired from full-time employment (30+ hours per week),Midlands,Less than an hour
7360,Female,49,,Centre,
8025,Male,51,,Centre,
5700,Female,45,,North,2
12989,Female,65,Retired from full-time employment (30+ hours per week),Midlands,1 hour
23473,Female,46,Self-employed,South,Less than an hour
4819,Male,59,Employed 30+ hours a week,South,1 hour
40956,Female,70,Retired from full-time employment (30+ hours per week),Midlands,Less than an hour
29238,Male,19,Temporarily unemployed,South,4 hours
44299,Female,58,Full-time housewife / househusband,North,2 hours
41886,Male,59,Self-employed,South,5 hours
7078,Female,45,,North Ireland,2
37192,Female,50,Employed 30+ hours a week,South,1 hour
21426,Female,68,Retired from full-time employment (30+ hours per week),Midlands,1 hour
47651,Male,23,Employed 30+ hours a week,North,0 Hours
387,Female,33,,North,2
8445,Female,,,Centre,1
29898,Female,31,Employed 30+ hours a week,North,4 hours
40393,Female,23,Employed part-time less than 8 hours per week,North,2 hours
20136,Male,44,Employed 30+ hours a week,North,1 hour
46017,Male,43,,Centre,
11979,Male,64,Employed 30+ hours a week,North,2 hours
39760,Female,62,Retired from full-time employment (30+ hours per week),Midlands,4 hours
9592,Male,15,,South,2
33323,Male,68,Retired from full-time employment (30+ hours per week),North,0 Hours
3257,Female,55,Employed 30+ hours a week,Midlands,1 hour
36556,Female,56,Employed 30+ hours a week,Midlands,Less than an hour
40168,Male,24,Temporarily unemployed,North,3 hours
47170,Female,21,,South,2
31129,Male,27,Employed 30+ hours a week,North,4 hours
27802,Male,21,Full-time student,North,1 hour
8841,Female,29,,Centre,2
18442,Female,48,Employed 30+ hours a week,South,1 hour
5657,Female,70,,North,
27238,Male,55,Employed 30+ hours a week,Midlands,1 hour
30587,Female,26,Temporarily unemployed,North,2 hours
41174,Male,20,Full-time student,Midlands,6 hours
10652,Male,50,,South,1
20137,Male,45,Temporarily unemployed,North,Less than an hour
18948,Male,62,Retired from full-time employment (30+ hours per week),Midlands,1 hour
17800,Male,35,Employed 30+ hours a week,Midlands,1 hour
25278,Male,60,Employed 30+ hours a week,Midlands,Less than an hour
47910,Male,27,Employed part-time less than 8 hours per week,Midlands,3 hours
39975,Female,34,Employed 30+ hours a week,North,Less than an hour
49275,Female,15,Full-time student,North,1 hour
10743,Female,56,,South,
28090,Female,14,Full-time student,North,Less than an hour
36225,Female,15,Full-time student,North,6 hours
19084,Male,54,Other,Midlands,0 Hours
42062,Female,37,Employed 8-29 hours per week,South,2 hours
